Date,Open,High,Low,Close,Adj Close,Volume
2008-03-03,54.869999,55.720001,53.310001,53.740002,44.385876,19040500
2008-03-10,53.660000,54.930000,52.840000,53.540001,44.220680,25642500
2008-03-17,52.110001,55.220001,52.000000,54.380001,44.914463,14981000
2008-03-24,54.590000,55.919998,54.189999,54.410000,44.939236,15718800
2008-03-31,54.139999,57.000000,54.130001,56.500000,46.795383,15336600
2008-04-07,56.980000,57.150002,55.189999,55.250000,45.760090,13269000
2008-04-14,55.230000,57.900002,54.889999,57.669998,47.764423,15434300
2008-04-21,57.459999,58.080002,56.830002,58.000000,48.037735,10811700
2008-04-28,58.029999,59.020000,57.299999,58.580002,48.518120,12487600
2008-05-05,58.540001,59.009998,57.720001,58.110001,48.128860,12617700
2008-05-12,58.090000,60.060001,57.889999,59.910000,49.619667,7930400
2008-05-19,59.930000,60.450001,57.750000,58.020000,48.054310,17667700
2008-05-26,57.930000,59.680000,57.910000,59.349998,49.155865,12719000
